status,original_corrupted_path,new_sanitized_path_or_error
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03355261,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_1199874e3def.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03304210,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_d5ea8131fa34.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03217838,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_311d4b92e0d9.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT03051373,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_b061cf5b69d4.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02824835,,clean_nanomedicine_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_4162a77fe1c4.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02815735,,clean_nanomedicine_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_3c68952254bc.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02788981,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_44f42034c7b6.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02762981,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_53ccbfaf338c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02724176,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_47056227e790.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02646319,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_4e242815c960.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02624947,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_88c03ded13c1.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02608229,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_bfe0235e54af.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02549898,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_3de737b31cdc.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\b498f32c-7b06-4447-9759-57778b4081c7,,download_brca2.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_1bb3b4a8dc17.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\b498f32c-7b06-4447-9759-57778b4081c7,,download_brca2",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_766efca5a4c5
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\b498f32c-7b06-4447-9759-57778b4081c7,,clean_brca_all.txt",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_970a622b6e38.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\b498f32c-7b06-4447-9759-57778b4081c7,,clean_brca_all.txt.source",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_6e70e7438051.source
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02530489,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_198ccab87f0e.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02408874,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_3179618c3ba8.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02314052,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_eab6128fa0c4.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02048943,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_70bc4a8ced0d.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT02033512,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_7e1792bffd84.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01938833,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_739ba9f06127.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01830244,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_e19aaec8ee80.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01763710,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_251fde63885c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01746225,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_d1384973ff01.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_4e1287be33a1
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01730833,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_2334affb78e7.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01702129,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_c314a4b131e5.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01663090,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_610a81df756c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01644890,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_5c7714e3d494.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01620190,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_b24a729597ba.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01583426,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_2a0bb64272c9.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01525966,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_840bb14612ce.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\b498f32c-7b06-4447-9759-57778b4081c7,,clean_brca_all",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_542e620ba37a
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01493310,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_0a94bf79678b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01489371,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_80b62138074b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01463072,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_07402dd41670.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01437007,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_9aa1cf08955d.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01300533,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_4ab564defdd4.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01292369,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_def25ae386d6.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01207102,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_9ae8518e0d7e.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_0f1c0a8b8664
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT01090128,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_7a35f845bb8c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00934895,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_f853feba3e0a.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00915369,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_8f976772d90a.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00856492,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_9f633bd76932.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00825201,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_a5b8b746479b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00821964,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_fc6693234bb3.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00785291,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_96a3f45d98bc.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00748553,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_0d7ac608c7bb.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00738361,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_96259fd00cbe.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00733408,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_eba53b473f6f.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00709761,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_d51bb65a9263.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00689065,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_233c462a2637.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00675259,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_fa4136afc44f.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00662129,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_7fa969611d33.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00654836,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_1a056346f8ea.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00637897,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_d67a1a864853.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00629499,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_518ee1c0bf59.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00618657,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_641a81f39808.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00616967,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_c9843f53ca1b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00609791,nanomedicine,Web",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_b1b46c6a87ac
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00609791,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_9a22f2c0e53c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00607438,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_75d04c64e8e9.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00509535,,clean_nanomedicine_all.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_7442b299b146.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00505271,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_35bf8c9d867b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00499291,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_df7a62773a6f.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\a-single-cell-and-spatially-resolved-atlas-of-human-breast-cancers,SINGLECELL,portal,Download",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_280dcf61a136
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\BRCA\a-single-cell-and-spatially-resolved-atlas-of-human-breast-cancers,SINGLECELL,portal,Download.source",D:\breast_cancer_project_root\data\01_raw\BRCA\sanitized_c2810190ef87.source
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00479674,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_4606c3379f10.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00470548,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_101fe16ff871.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00436709,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_9b25b2fc6d2b.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00407888,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_456cc5c4586c.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00404404,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_0a7b8fdf6411.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00397761,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_fab147ebb442.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00331630,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_292269ba3f47.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00313599,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_5af082a3babf.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00309959,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_00a90b47628f.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00254592,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_959fe2bcd4f2.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00251472,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_6a5e6e4b7161.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00110695,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_7f0ea241d3fc.txt
SUCCESS,"D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\NCT00110084,,breast_nanomedicine_datasets.txt",D:\breast_cancer_project_root\data\01_raw\RECURSIVE\https\clinicaltrials.gov\study\sanitized_d1f694f15393.txt
